
=== Setup ===

=== Availability: 삼성전자 CFS ===
company=삼성전자 | bsns_year=2026 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=013 | message=조회된 데이타가 없습니다. | row_count=0
company=삼성전자 | bsns_year=2025 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=000 | message=정상 | row_count=229
company=삼성전자 | bsns_year=2024 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=000 | message=정상 | row_count=213
company=삼성전자 | bsns_year=2023 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=000 | message=정상 | row_count=176
company=삼성전자 | bsns_year=2022 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=000 | message=정상 | row_count=185
company=삼성전자 | bsns_year=2021 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=000 | message=정상 | row_count=186

=== Availability: 삼성전자 OFS ===
company=삼성전자 | bsns_year=2026 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=013 | message=조회된 데이타가 없습니다. | row_count=0
company=삼성전자 | bsns_year=2025 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=000 | message=정상 | row_count=141
company=삼성전자 | bsns_year=2024 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=000 | message=정상 | row_count=131
company=삼성전자 | bsns_year=2023 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=000 | message=정상 | row_count=115
company=삼성전자 | bsns_year=2022 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=000 | message=정상 | row_count=114
company=삼성전자 | bsns_year=2021 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=000 | message=정상 | row_count=116

=== Availability: LG전자 CFS ===
company=LG전자 | bsns_year=2026 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=013 | message=조회된 데이타가 없습니다. | row_count=0
company=LG전자 | bsns_year=2025 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=000 | message=정상 | row_count=271
company=LG전자 | bsns_year=2024 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=000 | message=정상 | row_count=203
company=LG전자 | bsns_year=2023 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=000 | message=정상 | row_count=202
company=LG전자 | bsns_year=2022 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=000 | message=정상 | row_count=247
company=LG전자 | bsns_year=2021 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=000 | message=정상 | row_count=247

=== Availability: LG전자 OFS ===
company=LG전자 | bsns_year=2026 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=013 | message=조회된 데이타가 없습니다. | row_count=0
company=LG전자 | bsns_year=2025 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=000 | message=정상 | row_count=161
company=LG전자 | bsns_year=2024 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=000 | message=정상 | row_count=137
company=LG전자 | bsns_year=2023 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=000 | message=정상 | row_count=138
company=LG전자 | bsns_year=2022 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=000 | message=정상 | row_count=156
company=LG전자 | bsns_year=2021 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=000 | message=정상 | row_count=154

=== Availability: 대한항공 CFS ===
company=대한항공 | bsns_year=2026 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=013 | message=조회된 데이타가 없습니다. | row_count=0
company=대한항공 | bsns_year=2025 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=000 | message=정상 | row_count=364
company=대한항공 | bsns_year=2024 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=000 | message=정상 | row_count=335
company=대한항공 | bsns_year=2023 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=000 | message=정상 | row_count=277
company=대한항공 | bsns_year=2022 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=000 | message=정상 | row_count=291
company=대한항공 | bsns_year=2021 | report_code=11011 | report_label=사업보고서 | fs_div=CFS | status=000 | message=정상 | row_count=297

=== Availability: 대한항공 OFS ===
company=대한항공 | bsns_year=2026 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=013 | message=조회된 데이타가 없습니다. | row_count=0
company=대한항공 | bsns_year=2025 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=000 | message=정상 | row_count=236
company=대한항공 | bsns_year=2024 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=000 | message=정상 | row_count=290
company=대한항공 | bsns_year=2023 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=000 | message=정상 | row_count=284
company=대한항공 | bsns_year=2022 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=000 | message=정상 | row_count=235
company=대한항공 | bsns_year=2021 | report_code=11011 | report_label=사업보고서 | fs_div=OFS | status=000 | message=정상 | row_count=246

=== Account Matching Results ===
company=삼성전자 | corp_code=00126380 | year=2025 | fs_div=CFS | standardized_account=자산총계 | current name-based match=yes | current matched account_nm=자산총계 | current matched account_id=ifrs-full_Assets | account_id-based match=yes | account_id matched account_nm=자산총계 | account_id matched account_id=ifrs-full_Assets | sj_nm=재무상태표 | thstrm_amount=566942110000000 | ord=7 | classification=both match same row
company=LG전자 | corp_code=00401731 | year=2021 | fs_div=OFS | standardized_account=자본총계 | current name-based match=yes | current matched account_nm=자본총계 | current matched account_id=ifrs-full_Equity | account_id-based match=yes | account_id matched account_nm=자본총계 | account_id matched account_id=ifrs-full_Equity | sj_nm=재무상태표 | thstrm_amount=8890255000000 | ord=51 | classification=both match same row
company=LG전자 | corp_code=00401731 | year=2021 | fs_div=OFS | standardized_account=매출액 | current name-based match=yes | current matched account_nm=매출액 | current matched account_id=ifrs-full_Revenue | account_id-based match=yes | account_id matched account_nm=매출액 | account_id matched account_id=ifrs-full_Revenue | sj_nm=손익계산서 | thstrm_amount=27778047000000 | ord=0 | classification=both match same row
company=LG전자 | corp_code=00401731 | year=2021 | fs_div=OFS | standardized_account=매출원가 | current name-based match=yes | current matched account_nm=매출원가 | current matched account_id=ifrs-full_CostOfSales | account_id-based match=yes | account_id matched account_nm=매출원가 | account_id matched account_id=ifrs-full_CostOfSales | sj_nm=손익계산서 | thstrm_amount=20336781000000 | ord=1 | classification=both match same row
company=LG전자 | corp_code=00401731 | year=2021 | fs_div=OFS | standardized_account=매출총이익 | current name-based match=yes | current matched account_nm=매출총이익 | current matched account_id=ifrs-full_GrossProfit | account_id-based match=yes | account_id matched account_nm=매출총이익 | account_id matched account_id=ifrs-full_GrossProfit | sj_nm=손익계산서 | thstrm_amount=7441266000000 | ord=2 | classification=both match same row
company=LG전자 | corp_code=00401731 | year=2021 | fs_div=OFS | standardized_account=영업이익 | current name-based match=yes | current matched account_nm=영업이익(손실) | current matched account_id=dart_OperatingIncomeLoss | account_id-based match=yes | account_id matched account_nm=영업이익(손실) | account_id matched account_id=dart_OperatingIncomeLoss | sj_nm=손익계산서 | thstrm_amount=446426000000 | ord=8 | classification=both match same row
company=LG전자 | corp_code=00401731 | year=2021 | fs_div=OFS | standardized_account=당기순이익 | current name-based match=yes | current matched account_nm=당기순이익(손실) | current matched account_id=ifrs-full_ProfitLoss | account_id-based match=yes | account_id matched account_nm=당기순이익(손실) | account_id matched account_id=ifrs-full_ProfitLoss | sj_nm=손익계산서 | thstrm_amount=-913538000000 | ord=17 | classification=both match same row
company=LG전자 | corp_code=00401731 | year=2021 | fs_div=OFS | standardized_account=영업활동현금흐름 | current name-based match=yes | current matched account_nm=영업활동으로 인한 현금흐름 | current matched account_id=ifrs-full_CashFlowsFromUsedInOperatingActivities | account_id-based match=yes | account_id matched account_nm=영업활동으로 인한 현금흐름 | account_id matched account_id=ifrs-full_CashFlowsFromUsedInOperatingActivities | sj_nm=현금흐름표 | thstrm_amount=1036470000000 | ord=0 | classification=both match same row
company=LG전자 | corp_code=00401731 | year=2021 | fs_div=OFS | standardized_account=투자활동현금흐름 | current name-based match=yes | current matched account_nm=투자활동으로 인한 현금흐름 | current matched account_id=ifrs-full_CashFlowsFromUsedInInvestingActivities | account_id-based match=yes | account_id matched account_nm=투자활동으로 인한 현금흐름 | account_id matched account_id=ifrs-full_CashFlowsFromUsedInInvestingActivities | sj_nm=현금흐름표 | thstrm_amount=-384791000000 | ord=6 | classification=both match same row
company=LG전자 | corp_code=00401731 | year=2021 | fs_div=OFS | standardized_account=재무활동현금흐름 | current name-based match=yes | current matched account_nm=재무활동으로 인한 현금흐름 | current matched account_id=ifrs-full_CashFlowsFromUsedInFinancingActivities | account_id-based match=yes | account_id matched account_nm=재무활동으로 인한 현금흐름 | account_id matched account_id=ifrs-full_CashFlowsFromUsedInFinancingActivities | sj_nm=현금흐름표 | thstrm_amount=-555223000000 | ord=23 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2025 | fs_div=CFS | standardized_account=자산총계 | current name-based match=yes | current matched account_nm=자산총계 | current matched account_id=ifrs-full_Assets | account_id-based match=yes | account_id matched account_nm=자산총계 | account_id matched account_id=ifrs-full_Assets | sj_nm=재무상태표 | thstrm_amount=50406072098945 | ord=7 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2025 | fs_div=CFS | standardized_account=부채총계 | current name-based match=yes | current matched account_nm=부채총계 | current matched account_id=ifrs-full_Liabilities | account_id-based match=yes | account_id matched account_nm=부채총계 | account_id matched account_id=ifrs-full_Liabilities | sj_nm=재무상태표 | thstrm_amount=38946973671652 | ord=58 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2025 | fs_div=CFS | standardized_account=자본총계 | current name-based match=yes | current matched account_nm=자본총계 | current matched account_id=ifrs-full_Equity | account_id-based match=yes | account_id matched account_nm=자본총계 | account_id matched account_id=ifrs-full_Equity | sj_nm=재무상태표 | thstrm_amount=11459098427293 | ord=36 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2025 | fs_div=CFS | standardized_account=매출액 | current name-based match=no | current matched account_nm=<blank> | current matched account_id=<blank> | account_id-based match=yes | account_id matched account_nm=매출 | account_id matched account_id=ifrs-full_Revenue | sj_nm=포괄손익계산서 | thstrm_amount=25225542379502 | ord=38 | classification=account_id match succeeds, name match fails
company=대한항공 | corp_code=00113526 | year=2025 | fs_div=CFS | standardized_account=매출원가 | current name-based match=yes | current matched account_nm=매출원가 | current matched account_id=ifrs-full_CostOfSales | account_id-based match=yes | account_id matched account_nm=매출원가 | account_id matched account_id=ifrs-full_CostOfSales | sj_nm=포괄손익계산서 | thstrm_amount=21550305639563 | ord=15 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2025 | fs_div=CFS | standardized_account=매출총이익 | current name-based match=yes | current matched account_nm=매출총이익 | current matched account_id=ifrs-full_GrossProfit | account_id-based match=yes | account_id matched account_nm=매출총이익 | account_id matched account_id=ifrs-full_GrossProfit | sj_nm=포괄손익계산서 | thstrm_amount=3675236739939 | ord=23 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2025 | fs_div=CFS | standardized_account=영업이익 | current name-based match=yes | current matched account_nm=영업이익 | current matched account_id=dart_OperatingIncomeLoss | account_id-based match=yes | account_id matched account_nm=영업이익 | account_id matched account_id=dart_OperatingIncomeLoss | sj_nm=포괄손익계산서 | thstrm_amount=1113589428051 | ord=6 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2025 | fs_div=CFS | standardized_account=당기순이익 | current name-based match=yes | current matched account_nm=당기순이익 | current matched account_id=ifrs-full_ProfitLoss | account_id-based match=yes | account_id matched account_nm=당기순이익 | account_id matched account_id=ifrs-full_ProfitLoss | sj_nm=포괄손익계산서 | thstrm_amount=647272880287 | ord=33 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2025 | fs_div=CFS | standardized_account=영업활동현금흐름 | current name-based match=yes | current matched account_nm=영업활동으로 인한 현금흐름 | current matched account_id=ifrs-full_CashFlowsFromUsedInOperatingActivities | account_id-based match=yes | account_id matched account_nm=영업활동으로 인한 현금흐름 | account_id matched account_id=ifrs-full_CashFlowsFromUsedInOperatingActivities | sj_nm=현금흐름표 | thstrm_amount=4075191178550 | ord=53 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2025 | fs_div=CFS | standardized_account=투자활동현금흐름 | current name-based match=yes | current matched account_nm=투자활동으로 인한 현금흐름 | current matched account_id=ifrs-full_CashFlowsFromUsedInInvestingActivities | account_id-based match=yes | account_id matched account_nm=투자활동으로 인한 현금흐름 | account_id matched account_id=ifrs-full_CashFlowsFromUsedInInvestingActivities | sj_nm=현금흐름표 | thstrm_amount=-2340229124924 | ord=21 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2025 | fs_div=CFS | standardized_account=재무활동현금흐름 | current name-based match=yes | current matched account_nm=재무활동으로 인한 현금흐름 | current matched account_id=ifrs-full_CashFlowsFromUsedInFinancingActivities | account_id-based match=yes | account_id matched account_nm=재무활동으로 인한 현금흐름 | account_id matched account_id=ifrs-full_CashFlowsFromUsedInFinancingActivities | sj_nm=현금흐름표 | thstrm_amount=-2136782876871 | ord=9 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2024 | fs_div=CFS | standardized_account=자산총계 | current name-based match=yes | current matched account_nm=자산총계 | current matched account_id=ifrs-full_Assets | account_id-based match=yes | account_id matched account_nm=자산총계 | account_id matched account_id=ifrs-full_Assets | sj_nm=재무상태표 | thstrm_amount=47012065940089 | ord=7 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2024 | fs_div=CFS | standardized_account=부채총계 | current name-based match=yes | current matched account_nm=부채총계 | current matched account_id=ifrs-full_Liabilities | account_id-based match=yes | account_id matched account_nm=부채총계 | account_id matched account_id=ifrs-full_Liabilities | sj_nm=재무상태표 | thstrm_amount=36048874072912 | ord=58 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2024 | fs_div=CFS | standardized_account=자본총계 | current name-based match=yes | current matched account_nm=자본총계 | current matched account_id=ifrs-full_Equity | account_id-based match=yes | account_id matched account_nm=자본총계 | account_id matched account_id=ifrs-full_Equity | sj_nm=재무상태표 | thstrm_amount=10963191867177 | ord=36 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2024 | fs_div=CFS | standardized_account=매출액 | current name-based match=yes | current matched account_nm=영업수익 | current matched account_id=ifrs-full_Revenue | account_id-based match=yes | account_id matched account_nm=영업수익 | account_id matched account_id=ifrs-full_Revenue | sj_nm=포괄손익계산서 | thstrm_amount=17870718495804 | ord=38 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2024 | fs_div=CFS | standardized_account=매출원가 | current name-based match=yes | current matched account_nm=매출원가 | current matched account_id=ifrs-full_CostOfSales | account_id-based match=yes | account_id matched account_nm=매출원가 | account_id matched account_id=ifrs-full_CostOfSales | sj_nm=포괄손익계산서 | thstrm_amount=14112550106909 | ord=15 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2024 | fs_div=CFS | standardized_account=매출총이익 | current name-based match=yes | current matched account_nm=매출총이익 | current matched account_id=ifrs-full_GrossProfit | account_id-based match=yes | account_id matched account_nm=매출총이익 | account_id matched account_id=ifrs-full_GrossProfit | sj_nm=포괄손익계산서 | thstrm_amount=3758168388895 | ord=23 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2024 | fs_div=CFS | standardized_account=영업이익 | current name-based match=yes | current matched account_nm=영업이익(손실) | current matched account_id=dart_OperatingIncomeLoss | account_id-based match=yes | account_id matched account_nm=영업이익(손실) | account_id matched account_id=dart_OperatingIncomeLoss | sj_nm=포괄손익계산서 | thstrm_amount=2110200077994 | ord=6 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2024 | fs_div=CFS | standardized_account=당기순이익 | current name-based match=yes | current matched account_nm=당기순이익(손실) | current matched account_id=ifrs-full_ProfitLoss | account_id-based match=yes | account_id matched account_nm=당기순이익(손실) | account_id matched account_id=ifrs-full_ProfitLoss | sj_nm=포괄손익계산서 | thstrm_amount=1381858075058 | ord=33 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2024 | fs_div=CFS | standardized_account=영업활동현금흐름 | current name-based match=yes | current matched account_nm=영업활동으로 인한 현금흐름 | current matched account_id=ifrs-full_CashFlowsFromUsedInOperatingActivities | account_id-based match=yes | account_id matched account_nm=영업활동으로 인한 현금흐름 | account_id matched account_id=ifrs-full_CashFlowsFromUsedInOperatingActivities | sj_nm=현금흐름표 | thstrm_amount=4558915095322 | ord=54 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2024 | fs_div=CFS | standardized_account=투자활동현금흐름 | current name-based match=yes | current matched account_nm=투자활동으로 인한 현금흐름 | current matched account_id=ifrs-full_CashFlowsFromUsedInInvestingActivities | account_id-based match=yes | account_id matched account_nm=투자활동으로 인한 현금흐름 | account_id matched account_id=ifrs-full_CashFlowsFromUsedInInvestingActivities | sj_nm=현금흐름표 | thstrm_amount=-870653301303 | ord=22 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2024 | fs_div=CFS | standardized_account=재무활동현금흐름 | current name-based match=yes | current matched account_nm=재무활동으로 인한 현금흐름 | current matched account_id=ifrs-full_CashFlowsFromUsedInFinancingActivities | account_id-based match=yes | account_id matched account_nm=재무활동으로 인한 현금흐름 | account_id matched account_id=ifrs-full_CashFlowsFromUsedInFinancingActivities | sj_nm=현금흐름표 | thstrm_amount=-2162529719866 | ord=9 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2023 | fs_div=CFS | standardized_account=자산총계 | current name-based match=yes | current matched account_nm=자산총계 | current matched account_id=ifrs-full_Assets | account_id-based match=yes | account_id matched account_nm=자산총계 | account_id matched account_id=ifrs-full_Assets | sj_nm=재무상태표 | thstrm_amount=30391776029656 | ord=7 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2023 | fs_div=CFS | standardized_account=부채총계 | current name-based match=yes | current matched account_nm=부채총계 | current matched account_id=ifrs-full_Liabilities | account_id-based match=yes | account_id matched account_nm=부채총계 | account_id matched account_id=ifrs-full_Liabilities | sj_nm=재무상태표 | thstrm_amount=20576567788023 | ord=58 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2023 | fs_div=CFS | standardized_account=자본총계 | current name-based match=yes | current matched account_nm=자본총계 | current matched account_id=ifrs-full_Equity | account_id-based match=yes | account_id matched account_nm=자본총계 | account_id matched account_id=ifrs-full_Equity | sj_nm=재무상태표 | thstrm_amount=9815208241633 | ord=36 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2023 | fs_div=CFS | standardized_account=매출액 | current name-based match=no | current matched account_nm=<blank> | current matched account_id=<blank> | account_id-based match=yes | account_id matched account_nm=매출 | account_id matched account_id=ifrs-full_Revenue | sj_nm=포괄손익계산서 | thstrm_amount=16111796106147 | ord=38 | classification=account_id match succeeds, name match fails
company=대한항공 | corp_code=00113526 | year=2023 | fs_div=CFS | standardized_account=매출원가 | current name-based match=yes | current matched account_nm=매출원가 | current matched account_id=ifrs-full_CostOfSales | account_id-based match=yes | account_id matched account_nm=매출원가 | account_id matched account_id=ifrs-full_CostOfSales | sj_nm=포괄손익계산서 | thstrm_amount=12850301876908 | ord=14 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2023 | fs_div=CFS | standardized_account=매출총이익 | current name-based match=yes | current matched account_nm=매출총이익 | current matched account_id=ifrs-full_GrossProfit | account_id-based match=yes | account_id matched account_nm=매출총이익 | account_id matched account_id=ifrs-full_GrossProfit | sj_nm=포괄손익계산서 | thstrm_amount=3261494229239 | ord=23 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2023 | fs_div=CFS | standardized_account=영업이익 | current name-based match=yes | current matched account_nm=영업이익(손실) | current matched account_id=dart_OperatingIncomeLoss | account_id-based match=yes | account_id matched account_nm=영업이익(손실) | account_id matched account_id=dart_OperatingIncomeLoss | sj_nm=포괄손익계산서 | thstrm_amount=1790089190805 | ord=6 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2023 | fs_div=CFS | standardized_account=당기순이익 | current name-based match=yes | current matched account_nm=당기순이익(손실) | current matched account_id=ifrs-full_ProfitLoss | account_id-based match=yes | account_id matched account_nm=당기순이익(손실) | account_id matched account_id=ifrs-full_ProfitLoss | sj_nm=포괄손익계산서 | thstrm_amount=1129105735756 | ord=33 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2023 | fs_div=CFS | standardized_account=영업활동현금흐름 | current name-based match=yes | current matched account_nm=영업활동으로 인한 현금흐름 | current matched account_id=ifrs-full_CashFlowsFromUsedInOperatingActivities | account_id-based match=yes | account_id matched account_nm=영업활동으로 인한 현금흐름 | account_id matched account_id=ifrs-full_CashFlowsFromUsedInOperatingActivities | sj_nm=현금흐름표 | thstrm_amount=4092464601394 | ord=53 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2023 | fs_div=CFS | standardized_account=투자활동현금흐름 | current name-based match=yes | current matched account_nm=투자활동으로 인한 현금흐름 | current matched account_id=ifrs-full_CashFlowsFromUsedInInvestingActivities | account_id-based match=yes | account_id matched account_nm=투자활동으로 인한 현금흐름 | account_id matched account_id=ifrs-full_CashFlowsFromUsedInInvestingActivities | sj_nm=현금흐름표 | thstrm_amount=-2409933813717 | ord=23 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2023 | fs_div=CFS | standardized_account=재무활동현금흐름 | current name-based match=yes | current matched account_nm=재무활동으로 인한 현금흐름 | current matched account_id=ifrs-full_CashFlowsFromUsedInFinancingActivities | account_id-based match=yes | account_id matched account_nm=재무활동으로 인한 현금흐름 | account_id matched account_id=ifrs-full_CashFlowsFromUsedInFinancingActivities | sj_nm=현금흐름표 | thstrm_amount=-2085245696826 | ord=9 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2022 | fs_div=CFS | standardized_account=자산총계 | current name-based match=yes | current matched account_nm=자산총계 | current matched account_id=ifrs-full_Assets | account_id-based match=yes | account_id matched account_nm=자산총계 | account_id matched account_id=ifrs-full_Assets | sj_nm=재무상태표 | thstrm_amount=28997701022484 | ord=28 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2022 | fs_div=CFS | standardized_account=부채총계 | current name-based match=yes | current matched account_nm=부채총계 | current matched account_id=ifrs-full_Liabilities | account_id-based match=yes | account_id matched account_nm=부채총계 | account_id matched account_id=ifrs-full_Liabilities | sj_nm=재무상태표 | thstrm_amount=19705240815659 | ord=56 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2022 | fs_div=CFS | standardized_account=자본총계 | current name-based match=yes | current matched account_nm=자본총계 | current matched account_id=ifrs-full_Equity | account_id-based match=yes | account_id matched account_nm=자본총계 | account_id matched account_id=ifrs-full_Equity | sj_nm=재무상태표 | thstrm_amount=9292460206825 | ord=66 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2022 | fs_div=CFS | standardized_account=매출액 | current name-based match=no | current matched account_nm=<blank> | current matched account_id=<blank> | account_id-based match=yes | account_id matched account_nm=매출 | account_id matched account_id=ifrs-full_Revenue | sj_nm=포괄손익계산서 | thstrm_amount=14096094819146 | ord=0 | classification=account_id match succeeds, name match fails
company=대한항공 | corp_code=00113526 | year=2022 | fs_div=CFS | standardized_account=매출원가 | current name-based match=yes | current matched account_nm=매출원가 | current matched account_id=ifrs-full_CostOfSales | account_id-based match=yes | account_id matched account_nm=매출원가 | account_id matched account_id=ifrs-full_CostOfSales | sj_nm=포괄손익계산서 | thstrm_amount=10245440430536 | ord=1 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2022 | fs_div=CFS | standardized_account=매출총이익 | current name-based match=yes | current matched account_nm=매출총이익 | current matched account_id=ifrs-full_GrossProfit | account_id-based match=yes | account_id matched account_nm=매출총이익 | account_id matched account_id=ifrs-full_GrossProfit | sj_nm=포괄손익계산서 | thstrm_amount=3850654388610 | ord=2 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2022 | fs_div=CFS | standardized_account=영업이익 | current name-based match=yes | current matched account_nm=영업이익(손실) | current matched account_id=dart_OperatingIncomeLoss | account_id-based match=yes | account_id matched account_nm=영업이익(손실) | account_id matched account_id=dart_OperatingIncomeLoss | sj_nm=포괄손익계산서 | thstrm_amount=2830586753727 | ord=4 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2022 | fs_div=CFS | standardized_account=당기순이익 | current name-based match=yes | current matched account_nm=당기순이익(손실) | current matched account_id=ifrs-full_ProfitLoss | account_id-based match=yes | account_id matched account_nm=당기순이익(손실) | account_id matched account_id=ifrs-full_ProfitLoss | sj_nm=포괄손익계산서 | thstrm_amount=1729502852463 | ord=14 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2022 | fs_div=CFS | standardized_account=영업활동현금흐름 | current name-based match=yes | current matched account_nm=영업활동으로 인한 현금흐름 | current matched account_id=ifrs-full_CashFlowsFromUsedInOperatingActivities | account_id-based match=yes | account_id matched account_nm=영업활동으로 인한 현금흐름 | account_id matched account_id=ifrs-full_CashFlowsFromUsedInOperatingActivities | sj_nm=현금흐름표 | thstrm_amount=5572422138746 | ord=0 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2022 | fs_div=CFS | standardized_account=투자활동현금흐름 | current name-based match=yes | current matched account_nm=투자활동으로 인한 현금흐름 | current matched account_id=ifrs-full_CashFlowsFromUsedInInvestingActivities | account_id-based match=yes | account_id matched account_nm=투자활동으로 인한 현금흐름 | account_id matched account_id=ifrs-full_CashFlowsFromUsedInInvestingActivities | sj_nm=현금흐름표 | thstrm_amount=-2975899345339 | ord=65 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2022 | fs_div=CFS | standardized_account=재무활동현금흐름 | current name-based match=yes | current matched account_nm=재무활동으로 인한 현금흐름 | current matched account_id=ifrs-full_CashFlowsFromUsedInFinancingActivities | account_id-based match=yes | account_id matched account_nm=재무활동으로 인한 현금흐름 | account_id matched account_id=ifrs-full_CashFlowsFromUsedInFinancingActivities | sj_nm=현금흐름표 | thstrm_amount=-2698028313107 | ord=98 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2021 | fs_div=CFS | standardized_account=자산총계 | current name-based match=yes | current matched account_nm=자산총계 | current matched account_id=ifrs-full_Assets | account_id-based match=yes | account_id matched account_nm=자산총계 | account_id matched account_id=ifrs-full_Assets | sj_nm=재무상태표 | thstrm_amount=26671903184202 | ord=28 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2021 | fs_div=CFS | standardized_account=부채총계 | current name-based match=yes | current matched account_nm=부채총계 | current matched account_id=ifrs-full_Liabilities | account_id-based match=yes | account_id matched account_nm=부채총계 | account_id matched account_id=ifrs-full_Liabilities | sj_nm=재무상태표 | thstrm_amount=19806214028703 | ord=56 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2021 | fs_div=CFS | standardized_account=자본총계 | current name-based match=yes | current matched account_nm=자본총계 | current matched account_id=ifrs-full_Equity | account_id-based match=yes | account_id matched account_nm=자본총계 | account_id matched account_id=ifrs-full_Equity | sj_nm=재무상태표 | thstrm_amount=6865689155499 | ord=66 | classification=both match same row
company=대한항공 | corp_code=00113526 | year=2021 | fs_div=CFS | standardized_account=매출액 | current name-based match=no | current matched account_nm=<blank> | current matched account_id=<blank> | account_id-based match=yes | account_id matched account_nm=매출 | account_id matched account_id=ifrs-full_Revenue | sj_nm=포괄손익계산서 | thstrm_amount=9016824640301 | ord=0 | classification=account_id match succeeds, name match fails
company=대한항공 | corp_code=00113526 | year=2021 | fs_div=CFS | standardized_account=매출원가 | current name-based match=yes | current matched account_nm=매출원가 | current matched account_id=ifrs-full_CostOfSales | account_id-based match=yes | account_id matched account_nm=매출원가 | account_id matched account_id=ifrs-full_CostOfSales | sj_nm=포괄손익계산서 | thstrm_amount=6912047063945 | ord=1 | classification=both match same row
